Model,Fuel type ,Maximum power - Output - Horsepower ,Maximum torque ,Fuel Tank Capacity ,Curb Weight ,Top Speed ,Length ,Width ,Height ,Drive wheels - Traction - Drivetrain 
MASERATI,Petrol,335 PS or 330 bhp or 246 kW @ 6400 rpm,450 Nm or 331 lb.ft @ 4400 rpm,100 L 22 UK gallons 26.4 US gallons,1647 kgOR3631 lbs,270 km/h or 168 Mph,455 cm or 179.13 inches,181 cmor 71.26 inches,138 cmor 54.33 inches,RWD
MASERATI,Petrol,280 PS or 276 bhp or 206 kW @ 6000 rpm,397 Nm or 292 lb.ft @ 3500 rpm,100 L 22 UK gallons 26.4 US gallons,1543 kgOR3402 lbs,260 km/h or 162 Mph,455 cm or 179.13 inches,181 cmor 71.26 inches,138 cmor 54.33 inches,RWD
MASERATI,Petrol,335 PS or 330 bhp or 246 kW @ 6400 rpm,450 Nm or 331 lb.ft @ 4400 rpm,100 L 22 UK gallons 26.4 US gallons,1647 kgOR3631 lbs,270 km/h or 168 Mph,455 cm or 179.13 inches,181 cmor 71.26 inches,138 cmor 54.33 inches,RWD
MASERATI,Petrol,284 PS or 280 bhp or 209 kW @ 6000 rpm,413 Nm or 304 lb.ft @ 3500 rpm,80 L 17.6 UK gallons 21.1 US gallons,1365 kgOR3009 lbs,260 km/h or 162 Mph,422.3 cm or 166.26 inches,177.5 cmor 69.88 inches,131 cmor 51.57 inches,RWD
MASERATI,Petrol,306 PS or 302 bhp or 225 kW @ 6250 rpm,373.0 Nm or 275 lb.ft @ 6250 rpm,80 L 17.6 UK gallons 21.1 US gallons,1365 kgOR3009 lbs,260 km/h or 162 Mph,422.3 cm or 166.26 inches,177.5 cmor 69.88 inches,131 cmor 51.57 inches,RWD
MASERATI,Petrol,330 PS or 326 bhp or 243 kW @ 7000 rpm,378.0 Nm or 278 lb.ft @ 4250 rpm,80 L 17.6 UK gallons 21.1 US gallons,1270 kgOR2800 lbs,270 km/h or 168 Mph,421.5 cm or 165.94 inches,178 cmor 70.08 inches,127.2 cmor 50.08 inches,RWD
MASERATI,Petrol,310 PS or 306 bhp or 228 kW @ 6250 rpm,393.0 Nm or 289 lb.ft @ 6250 rpm,,860 kgOR1896 lbs,306 km/h or 190 Mph,405 cm or 159.45 inches,196.5 cmor 77.36 inches,930 cmor 366.14 inches,RWD
MASERATI,Petrol,289 PS or 285 bhp or 213 kW @ 6250 rpm,343.0 Nm or 252 lb.ft @ 6250 rpm,,1240 kgOR2734 lbs,240 km/h or 149 Mph,419 cm or 164.96 inches,171.2 cmor 67.4 inches,130.5 cmor 51.38 inches,RWD
MASERATI,Petrol,245 PS or 242 bhp or 180 kW @ 6200 rpm,296 Nm or 218 lb.ft @ 5000 rpm,80 L 17.6 UK gallons 21.1 US gallons,1370 kgOR3020 lbs,230 km/h or 143 Mph,440 cm or 173.23 inches,173 cmor 68.11 inches,137 cmor 53.94 inches,RWD
MASERATI,Petrol,326 PS or 322 bhp or 240 kW @ 6000 rpm,432.0 Nm or 318 lb.ft @ 2800 rpm,80 L 17.6 UK gallons 21.1 US gallons,1417 kgOR3124 lbs,270 km/h or 168 Mph,410.2 cm or 161.5 inches,185 cmor 72.83 inches,130 cmor 51.18 inches,RWD
MASERATI,Petrol,245 PS or 242 bhp or 180 kW @ 6200 rpm,296 Nm or 218 lb.ft @ 5000 rpm,80 L 17.6 UK gallons 21.1 US gallons,1240 kgOR2734 lbs,230 km/h or 143 Mph,419 cm or 164.96 inches,171.4 cmor 67.48 inches,130.5 cmor 51.38 inches,RWD
MASERATI,Petrol,190 PS or 187 bhp or 140 kW @ 5500 rpm,302 Nm or 222 lb.ft @ 3000 rpm,61 L 13.4 UK gallons 16.1 US gallons,1180 kgOR2601 lbs,- km/h or - Mph,440 cm or 173.23 inches,173 cmor 68.11 inches,136 cmor 53.54 inches,RWD
MASERATI,Petrol,255 PS or 252 bhp or 188 kW @ 6000 rpm,353 Nm or 260 lb.ft @ 3200 rpm,100 L 22 UK gallons 26.4 US gallons,1900 kgOR4189 lbs,220 km/h or 137 Mph,491 cm or 193.31 inches,179 cmor 70.47 inches,135.2 cmor 53.23 inches,RWD
MASERATI,Petrol,280 PS or 276 bhp or 206 kW @ 5600 rpm,392 Nm or 289 lb.ft @ 3000 rpm,100 L 22 UK gallons 26.4 US gallons,1900 kgOR4189 lbs,230 km/h or 143 Mph,491 cm or 193.31 inches,179 cmor 70.47 inches,135.2 cmor 53.23 inches,RWD
MASERATI,Petrol,180 PS or 178 bhp or 132 kW @ 6000 rpm,253 Nm or 186 lb.ft @ 4400 rpm,61 L 13.4 UK gallons 16.1 US gallons,1086 kgOR2394 lbs,215 km/h or 134 Mph,415.3 cm or 163.5 inches,171.4 cmor 67.48 inches,130.5 cmor 51.38 inches,RWD
MASERATI,Petrol,205 PS or 202 bhp or 151 kW @ 6500 rpm,253 Nm or 186 lb.ft @ 3200 rpm,61 L 13.4 UK gallons 16.1 US gallons,1086 kgOR2394 lbs,221 km/h or 137 Mph,415.3 cm or 163.5 inches,171.4 cmor 67.48 inches,130.5 cmor 51.38 inches,RWD
MASERATI,Petrol,196 PS or 193 bhp or 144 kW @ 5000 rpm,302 Nm or 222 lb.ft @ 3000 rpm,91 L 20 UK gallons 24 US gallons,1161 kgOR2560 lbs,221 km/h or 137 Mph,421.3 cm or 165.87 inches,171.4 cmor 67.48 inches,130.5 cmor 51.38 inches,RWD
